ECH1	1	A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration.
CCER2	1	The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite.
PLEKHG2	2	Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction.
PRX	3	Any process that modulates the frequency, rate or extent of RNA splicing, the process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA.
LTBP4	3	Interacting selectively and non-covalently with TGF-beta, transforming growth factor beta, a multifunctional peptide that controls proliferation, differentiation and other functions in many cell types." [ISBN
NUMBL	5	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
CYP2A7	2	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
CYP2F1	3	Catalysis of the formation of a hydroxyl group on a steroid by incorporation of oxygen from O2." [ISBN
BCKDHA	1	Mitochondrial complex that possesses alpha-ketoglutarate dehydrogenase activity.
CEACAM21	4	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
CEACAM5	1	Any process that stops, prevents or reduces the frequency, rate or extent of anoikis.
TMIGD2	4	The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels.
PSG6	2	The set of physiological processes that allow an embryo or foetus to develop within the body of a female animal. It covers the time from fertilization of a female ovum by a male spermatozoon until birth." [ISBN
PSG2	1	The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues. Cell migration is a central process in the development and maintenance of multicellular organisms.
CD177	1	The movement of a neutrophil within or between different tissues and organs of the body." [PMID
PHLDB3	1	Interacting selectively and non-covalently with any enzyme.
ZNF45	1	A protein or a member of a complex that interacts selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons.
ZNF221	5	A protein or a member of a complex that interacts selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons.
ZNF284	3	A protein or a member of a complex that interacts selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons.
ZNF229	4	Interacting selectively and non-covalently with any metal ion.
CEACAM20	10	The portion of the plasma membrane surrounding a microvillus.
PLIN4	3	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN
PLIN5	2	An intracellular non-membrane-bounded organelle comprising a matrix of coalesced lipids surrounded by a phospholipid monolayer. May include associated proteins.
KLC3	2	A prolongation or process extending from a nerve cell, e.g. an axon or dendrite.
CD3EAP	3	Any epigenetic process that activates or increases the rate of gene expression.
FBXO46	4	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules).
BHMG1	1	The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits." [ISBN
DMPK	3	Any process that modulates the frequency, rate or extent of skeletal muscle contraction by changing the calcium ion signals that trigger contraction.
DMWD	2	The portion of the cell soma (neuronal cell body) that excludes the nucleus.
IGFL1	1	Interacting selectively and non-covalently with one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function.
ELSPBP1	1	Interacting selectively and non-covalently with heparin, any member of a group of glycosaminoglycans found mainly as an intracellular component of mast cells and which consist predominantly of alternating alpha-(1->4)-linked D-galactose and N-acetyl-D-glucosamine-6-sulfate residues.
LIG1	4	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
CCDC114	1	The aggregation, arrangement and bonding together of a set of components to form an axonemal dynein outer arm, an outer arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes.
FUT2	4	The covalent attachment of a fucosyl group to an acceptor molecule." [CHEBI
RASIP1	1	Any process that stops, prevents or reduces the frequency, rate or extent of Rho-dependent protein serine/threonine kinase activity.
DHDH	4	The chemical reactions and pathways resulting in the breakdown of D-xylose, a naturally occurring plant polysaccharide." [ISBN
UHRF1	2	Any process involved in maintaining the methylation state of a nucleotide sequence." [PMID
CGB7	4	The action characteristic of a hormone, any substance formed in very small amounts in one specialized organ or group of cells and carried (sometimes in the bloodstream) to another organ or group of cells in the same organism, upon which it has a specific regulatory action. The term was originally applied to agents with a stimulatory physiological action in vertebrate animals (as opposed to a chalone, which has a depressant action). Usage is now extended to regulatory compounds in lower animals and plants, and to synthetic substances having comparable effects; all bind receptors and trigger some biological process.
HRC	2	Any process that modulates the frequency, rate or extent of calcium ion transmembrane transport." [GO_REF
PTH2	1	The series of molecular signals generated as a consequence of a peptide neurotransmitter binding to a cell surface receptor.
SCAF1	2	Interacting selectively and non-covalently with the C-terminal domain (CTD) of the largest subunit of RNA polymerase II. The CTD is comprised of repeats of a heptapeptide with the consensus sequence YSPTSPS. The number of repeats varies with the species and a minimum number of repeats is required for RNAP II function." [PMID
MADCAM1	1	Transient adhesive interactions between leukocytes and endothelial cells lining blood vessels. Carbohydrates on circulating leukocytes bind selectins on the vessel wall causing the leukocytes to slow down and roll along the inner surface of the vessel wall. During this rolling motion, transitory bonds are formed and broken between selectins and their ligands. Typically the first step in cellular extravasation (the movement of leukocytes out of the circulatory system, towards the site of tissue damage or infection).
NR1H2	8	Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II.
KDM4B	1	Dynamic structural changes to eukaryotic chromatin occurring throughout the cell division cycle. These changes range from the local changes necessary for transcriptional regulation to global changes necessary for chromosome segregation.
KLK7	1	Any process that activates or increases the frequency, rate, or extent of antibacterial peptide production.
KLK12	2	A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules.
VSIG10L	1	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
SIGLEC12	2	Interacting selectively and non-covalently with any carbohydrate, which includes monosaccharides, oligosaccharides and polysaccharides as well as substances derived from monosaccharides by reduction of the carbonyl group (alditols), by oxidation of one or more hydroxy groups to afford the corresponding aldehydes, ketones, or carboxylic acids, or by replacement of one or more hydroxy group(s) by a hydrogen atom. Cyclitols are generally not regarded as carbohydrates." [CHEBI
SIGLEC6	2	Interacting selectively and non-covalently with any carbohydrate, which includes monosaccharides, oligosaccharides and polysaccharides as well as substances derived from monosaccharides by reduction of the carbonyl group (alditols), by oxidation of one or more hydroxy groups to afford the corresponding aldehydes, ketones, or carboxylic acids, or by replacement of one or more hydroxy group(s) by a hydrogen atom. Cyclitols are generally not regarded as carbohydrates." [CHEBI
ZNF480	10	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ZNF880	3	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ZNF534	2	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ZNF28	2	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ZNF816	3	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ZNF415	4	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
VN1R4	1	Interacting selectively and non-covalently with a pheromone, a substance, or characteristic mixture of substances, that is secreted and released by an organism and detected by a second organism of the same or a closely related species, in which it causes a specific reaction, such as a definite behavioral reaction or a developmental process.
ZNF761	4	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
CACNG7	1	Modulates the activity of a channel. A channel catalyzes energy-independent facilitated diffusion, mediated by passage of a solute through a transmembrane aqueous pore or channel.
ZNRF4	1	The lipid bilayer surrounding the endoplasmic reticulum.
NLRP2	7	Any process that activates or increases the frequency, rate or extent of the regulated release of interleukin-1 beta from a cell.
GP6	2	A pre-organized unit composed either of adhesion molecules (mainly integrins and members of the Ig superfamily), signaling receptors and/or enzyme-enriched plasma membrane domains that compartmentalizes cellular processes. Tetraspanin-enriched microdomains might be specially suited for the regulation of avidity of adhesion receptors and the compartmentalization of enzymatic activities.
EPS8L1	5	Stimulates the exchange of guanyl nucleotides associated with a GTPase of the Rac family. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase.
HSPBP1	7	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
ZNF579	1	Interacting selectively and non-covalently with any metal ion.
NLRP8	3	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
NLRP5	2	A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration.
ZNF787	1	Interacting selectively and non-covalently with any metal ion.
GALP	1	Any process that results in a change in the behavior of an organism as a result of deprivation of nourishment.
ZSCAN5A	2	Interacting selectively and non-covalently with any metal ion.
USP29	2	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile.
ZIM3	1	Interacting selectively and non-covalently with any metal ion.
AURKC	1	The region of a condensed nuclear chromosome that includes the centromere and associated proteins, including the kinetochore. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome.
ZNF419	6	Interacting selectively and non-covalently with any metal ion.
ZNF211	8	Interacting selectively and non-covalently with any metal ion.
FUT6	1	Catalysis of the transfer of an L-fucosyl group from GDP-beta-L-fucose to an acceptor molecule to form an alpha-(1->3) linkage.
ZNF814	1	Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid).
FUT5	2	The covalent attachment of a fucosyl group to an acceptor molecule." [CHEBI
ZNF274	5	Any process that stops, prevents or reduces the frequency, rate or extent of nucleic acid-templated transcription." [GO_REF
POLRMT	4	A DNA-directed RNA polymerase complex located in the mitochondrion. Mitochondrial RNA polymerase is composed of two subunits, a catalytic core, which resembles the enzymes from bacteriophage T7 and T3, and a specificity factor required for promoter recognition, which is similar to members of the eubacterial sigma factor family. In S. cerevisiae, these are encoded by the nuclear genes RPO41 and MTF1 and the specificity factor, required for promoter recognition and initiation, is not present in the elongating form.
ADGRE1	3	Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex.
MBD3L3	1	Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II.
SNAPC2	1	Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins.
FBN3	5	A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues.
NDUFA7	2	The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation, mediated by the multisubunit enzyme known as complex I." [ISBN
KANK3	7	Any process that stops, prevents, or reduces the frequency, rate or extent of actin polymerization.
ACTL9	1	Any of the various filamentous elements that form the internal framework of cells, and typically remain after treatment of the cells with mild detergent to remove membrane constituents and soluble components of the cytoplasm. The term embraces intermediate filaments, microfilaments, microtubules, the microtrabecular lattice, and other structures characterized by a polymeric filamentous nature and long-range order within the cell. The various elements of the cytoskeleton not only serve in the maintenance of cellular shape but also have roles in other cellular functions, including cellular movement, cell division, endocytosis, and movement of organelles.
MUC16	9	A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm.
AGL	9	Catalysis of the hydrolysis of (1->6)-alpha-D-glucosidic branch linkages in glycogen phosphorylase limit dextrin. Limit dextrin is the highly branched core that remains after exhaustive treatment of glycogen with glycogen phosphorylase. It is formed because these enzymes cannot hydrolyze the (1->6) glycosidic linkages present." [E
COL11A1	1	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix.
GPSM2	5	Either of the ends of a mitotic spindle, a spindle that forms as part of mitosis, where spindle microtubules are organized; usually contains a microtubule organizing center and accessory molecules, spindle microtubules and astral microtubules.
CELSR2	2	The attachment of one cell to another cell via adhesion molecules.
PSRC1	3	Any microtubule that is part of a mitotic or meiotic spindle; anchored at one spindle pole." [ISBN
MASP2	1	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
DDX20	1	Nuclear bodies frequently found near or associated with Cajal bodies (also called coiled bodies or CBs). Gemini of coiled bodies, or 'gems', are similar in size and shape to CBs, and often indistinguishable under the microscope. Unlike CBs, gems do not contain small nuclear ribonucleoproteins (snRNPs); they contain a protein called survivor of motor neurons (SMN) whose function relates to snRNP biogenesis. Gems are believed to assist CBs in snRNP biogenesis, and to play a role in the etiology of spinal muscular atrophy (SMA).
PPM1J	4	Catalysis of the reactions
AMPD1	3	The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes.
CSDE1	2	The chemical reactions and pathways resulting in the breakdown of the transcript body of a nuclear-transcribed mRNA with stalls in translation elongation.
FBXO2	2	The series of steps necessary to target endoplasmic reticulum (ER)-resident proteins for degradation by the cytoplasmic proteasome. Begins with recognition of the ER-resident protein, includes retrotranslocation (dislocation) of the protein from the ER to the cytosol, protein ubiquitination necessary for correct substrate transfer, transport of the protein to the proteasome, and ends with degradation of the protein by the cytoplasmic proteasome.
IGSF3	4	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
CD101	3	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
SPAG17	2	The aggregation, arrangement and bonding together of a set of components to form an axonemal central apparatus." [GO_REF
MTHFR	6	Catalysis of the reaction
SRGAP2C	2	Interacting selectively and non-covalently with Rac protein, any member of the Rac subfamily of the Ras superfamily of monomeric GTPases.
AADACL3	1	Catalysis of the hydrolysis of a carboxylic ester bond." [E
PRAMEF1	7	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
PRAMEF11	3	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
HNRNPCL1	8	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
PRAMEF2	1	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
PRAMEF7	3	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
PRAMEF5	6	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
FAM72D	2	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.
NBPF9	12	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
PDE4DIP	111	Any process that modulates the frequency, rate or extent of Golgi organization." [GO_REF
NBPF12	2	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
NBPF11	1	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
NBPF15	4	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
CTSS	1	The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells.
MRPL9	4	A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration.
TCHH	2	Control of the spatial distribution of intermediate filaments; includes organizing filaments into meshworks, bundles, or other structures, as by cross-linking.
RPTN	1	A type of plasma membrane that has been modified through addition of distinct intracellular and extracellular components, including ceramide, found in cornifying epithelial cells (corneocytes).
HRNR	4	The action of a molecule that contributes to the structural integrity of an epidermal cutaneous structure.
FLG	11	Establishment of the epithelial barrier, the functional barrier in the skin that limits its permeability.
FLG2	1	A type of plasma membrane that has been modified through addition of distinct intracellular and extracellular components, including ceramide, found in cornifying epithelial cells (corneocytes).
LCE4A	2	The action of a molecule that contributes to the structural integrity of a complex or its assembly within or outside a cell.
SPRR1A	2	A type of plasma membrane that has been modified through addition of distinct intracellular and extracellular components, including ceramide, found in cornifying epithelial cells (corneocytes).
LOR	1	The process in which a relatively unspecialized cell acquires specialized features of a keratinocyte.
PGLYRP3	2	An immune response against microbes mediated through a body fluid. Examples of this process are seen in the antimicrobial humoral response of Drosophila melanogaster and Mus musculus.
KCNN3	2	Interacting selectively and non-covalently with calmodulin, a calcium-binding protein with many roles, both in the calcium-bound and calcium-free states.
THBS3	3	An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells.
GBA	1	Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3." [ISBN
GLMP	2	A small lytic vacuole that has cell cycle-independent morphology and is found in most animal cells and that contains a variety of hydrolases, most of which have their maximal activities in the pH range 5-6. The contained enzymes display latency if properly isolated. About 40 different lysosomal hydrolases are known and lysosomes have a great variety of morphologies and functions.
RHBG	3	Enables the transfer of ammonium from one side of a membrane to the other. Ammonium is the cation NH4+ which is formed from N2 by root-nodule bacteria in leguminous plants and is an excretory product in ammonotelic animals.
IQGAP3	1	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.
GPATCH4	4	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules).
HDGF	2	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-7 stimulus.
CDK11B	11	Catalysis of the reactions
CASP9	1	A series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced by the detection of DNA damage, and ends when the execution phase of apoptosis is triggered.
OR6Y1	1	Combining with an odorant and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity in response to detection of smell.
OR10X1	1	The series of events involved in the perception of smell in which an olfactory chemical stimulus is received and converted into a molecular signal.
OR10Z1	1	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID
OR10J1	1	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID
SLAMF8	1	Any process that stops, prevents or reduces the frequency, rate or extent of dendritic cell chemotaxis.
SLC35E2B	1	A compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack. The Golgi apparatus differs from the endoplasmic reticulum in often having slightly thicker membranes, appearing in sections as a characteristic shallow semicircle so that the convex side (cis or entry face) abuts the endoplasmic reticulum, secretory vesicles emerging from the concave side (trans or exit face). In vertebrate cells there is usually one such organelle, while in invertebrates and plants, where they are known usually as dictyosomes, there may be several scattered in the cytoplasm. The Golgi apparatus processes proteins produced on the ribosomes of the rough endoplasmic reticulum; such processing includes modification of the core oligosaccharides of glycoproteins, and the sorting and packaging of proteins for transport to a variety of cellular locations. Three different regions of the Golgi are now recognized both in terms of structure and function
FCGR2A	2	The regulated exocytosis of secretory granules containing preformed mediators such as proteases, lipases, and inflammatory mediators by a neutrophil." [ISBN
HSPA6	4	Catalysis of the reaction
FCGR3A	5	A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm.
FCGR2C	2	Interacting selectively and non-covalently with an immunoglobulin of an IgG isotype.
SPEN	1	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
FAM131C	2	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules).
CDK11A	24	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ARHGEF19	2	The series of molecular signals initiated by binding of a Wnt protein to a receptor on the surface of the target cell where activated receptors signal via downstream effectors including C-Jun N-terminal kinase (JNK) to modulate cytoskeletal elements and control cell polarity.
SPATA21	3	Interacting selectively and non-covalently with calcium ions (Ca2+).
NBPF1	4	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
SELP	4	Interacting selectively and non-covalently with any oligosaccharide, a molecule with between two and (about) 20 monosaccharide residues connected by glycosidic linkages.
MST1L	6	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
FMO1	1	Catalysis of the incorporation of one atom from molecular oxygen into a compound and the reduction of the other atom of oxygen to water." [http
PIGC	2	An enzyme complex that catalyzes the transfer of GlcNAc from UDP-GlcNAc to an acceptor phosphatidylinositol, the first step in the production of GPI anchors for cell surface proteins. The complex contains PIG-A, PIG-C, PIG-H, PIG-Q, PIG-P, and DPM2 in human, and Eri1p, Gpi1p, Gpi2p, Gpi15p, Gpi19p, and Spt14p in budding yeast.
CROCC	2	Any process that activates or increases the frequency, rate or extent of protein localization to cilium." [GO_REF
KIAA0040	21	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
PADI4	1	The hydrolysis of peptidyl-arginine to form peptidyl-citrulline on a histone protein.
PADI6	2	Catalysis of the reaction
SEC16B	3	The addition of COPII proteins and adaptor proteins to ER membranes during the formation of transport vesicles, forming a vesicle coat.
TEX35	4	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
ARHGEF10L	3	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins.
TOR1AIP1	1	A process in which a protein is transported to, or maintained at, a location within a nuclear envelope.
RNASEL	2	The chemical reactions and pathways involving the hydrolysis of internal 3',5'-phosphodiester bonds in one or two strands of ribonucleotides.
TMEM52	3	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
HMCN1	3	The attachment of a plasma membrane adhesion molecule in one cell to an identical molecule in an adjacent cell." [ISBN
CFAP74	12	The assembly and organization of an axoneme, the bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements.
PRG4	22	An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells.
TPR	1	Any of the numerous similar discrete openings in the nuclear envelope of a eukaryotic cell, where the inner and outer nuclear membranes are joined." [ISBN
KLHDC7A	1	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
CFHR4	1	Any process that modulates the frequency, rate or extent of complement activation.
PTPRC	1	The process of removing one or more phosphoric residues from a protein.
CACNA1S	4	The directed movement of calcium ions into a cell or organelle.
IGFN1	1	The repeating unit of a myofibril in a muscle cell, composed of an array of overlapping thick and thin filaments between two adjacent Z discs." [ISBN
OTUD3	2	A protein deubiquitination process in which a K11-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 11 of the ubiquitin monomers, is removed from a protein.
LGR6	1	Interacting selectively and non-covalently with the Roundabout (ROBO) receptor, a transmembrane receptor.
PPFIA4	4	A specialized region of the plasma membrane and cell cortex of a presynaptic neuron; encompasses a region of the plasma membrane where synaptic vesicles dock and fuse, and a specialized cortical cytoskeletal matrix.
CHIT1	2	The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite.
KISS1	1	Interacting selectively and non-covalently with a kisspeptin receptor.
PLA2G2C	2	Interacting selectively and non-covalently with phospholipids, a class of lipids containing phosphoric acid as a mono- or diester." [ISBN
PM20D1	2	The chemical reactions and pathways resulting in the formation of an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group." [CHEBI
SRGAP2	6	Interacting selectively and non-covalently with Rac protein, any member of the Rac subfamily of the Ras superfamily of monomeric GTPases.
VWA5B1	2	The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite.
CR2	3	A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm.
